network:,distilbert_sst2,depth,16,Loss:CrossEntropy,Dataset:,sst2,Optimizer:,dngd,LearningRate:,3e-5,BatchSize:,32,EpochRange:,80
Epoch,Train_Loss,Train_Accuracy
1,0.3630270755064459,90.09487891431202
2,0.29005938792455227,94.92939761540632
3,0.26729731646116445,96.28650759476756
4,0.2518664479397255,97.1536325706395
5,0.24304409673406505,97.66588961974195
6,0.23533911803414306,98.0875736833509
7,0.23087194632747676,98.31326374556416
8,0.22527326564182862,98.63992041455701
9,0.22271855441663158,98.74088702133662
10,0.22081395241823445,98.81067276425782
11,0.21892452392895262,98.9012457497513
12,0.2172286212161148,98.99181873524476
13,0.21635703852227633,99.04378684167546
14,0.21432455458861915,99.13881423629155
15,0.2131489814460419,99.19820635792662
16,0.21287464299847564,99.2130543883354
17,0.21120755978264888,99.31253619207412
18,0.2104555452379648,99.36301949546393
19,0.2105195798670028,99.3392626468099
20,0.20960264280969343,99.43429004142601
21,0.20886397457321013,99.45507728399828
22,0.2094343463343849,99.40459398060847
23,0.2086229806133234,99.45953169312091
24,0.20783470433709741,99.51149979955159
25,0.20761788957475766,99.53080223908299
26,0.20734524329739343,99.52040861779685
27,0.20579709039023256,99.6124664063312
28,0.20575327078265418,99.62582963369908
29,0.20520973318829389,99.64067766410786
30,0.2041233705511569,99.71046340702905
31,0.2048843840875988,99.65998010363926
32,0.20394110646355462,99.72234183135608
33,0.20396642711128588,99.71194821006993
34,0.20379667936906112,99.72234183135608
35,0.20319030898625381,99.74164427088746
36,0.2032580277628117,99.75055308913272
37,0.20294176009516818,99.7847035590729
38,0.2025935253097439,99.80103639252253
39,0.202427903277857,99.80549080164516
40,0.20251067066277575,99.79955158948165
41,0.20220502406854243,99.81291481684954
42,0.20176759685020265,99.84706528678971
43,0.2014938530970073,99.84706528678971
44,0.20120599982007947,99.87082213544373
45,0.20133967195015906,99.86042851415759
46,0.20103116639294705,99.87973095368899
47,0.20074818980240766,99.90348780234302
48,0.2008093343565413,99.89606378713863
49,0.200927148713352,99.88715496889337
50,0.2005672990213947,99.90794221146565
51,0.20055316218712552,99.91388142362915
52,0.2005338424741514,99.90051819626126
53,0.20009568015781548,99.93169906011967
54,0.2004522452940567,99.89754859017951
55,0.20018338304800545,99.9361534692423
56,0.2000893770869724,99.9361534692423
57,0.2000434169222793,99.93169906011967
58,0.19996908399809568,99.93912307532406
59,0.19991997545518672,99.94060787836493
60,0.19994550701275007,99.94209268140581
61,0.19980547478391553,99.95100149965107
62,0.1998813330560852,99.94803189356932
63,0.19968905830468248,99.95100149965107
64,0.19975473632297153,99.94951669661019
65,0.19972232132796153,99.95397110573282
66,0.19965989017005203,99.95397110573282
67,0.1996421340525575,99.95694071181458
68,0.1996258001783398,99.9554559087737
69,0.19965608904310755,99.95991031789633
70,0.19959467604862538,99.96139512093721
71,0.1997005990664353,99.95694071181458
72,0.1996646617696291,99.95842551485545
73,0.1996064324135452,99.96139512093721
74,0.19960690187445163,99.96287992397808
75,0.19968727073165413,99.94951669661019
76,0.19960336747475305,99.95842551485545
77,0.19954780528494412,99.96287992397808
78,0.1996278549104292,99.95694071181458
79,0.19966826213085737,99.9554559087737
80,0.19955928063024533,99.96881913614159
