network:,distilbert_sst2,depth,16,Loss:CrossEntropy,Dataset:,sst2,Optimizer:,sgd,LearningRate:,0.0003,BatchSize:,32,EpochRange:,100
Epoch,Train_Loss,Train_Accuracy
1,0.4112261106523369,85.63453057951862
2,0.34032707953396435,91.3094478017491
3,0.31428599411404895,93.05409137477913
4,0.29805704803336547,94.26123624701184
5,0.28611658902887493,94.96354808534647
6,0.27608993666472176,95.69704078753954
7,0.2691417048846741,96.0296366686959
8,0.26227069373227074,96.50180403569466
9,0.2568784418411889,96.85073275030068
10,0.25247761811043473,97.07493800947304
11,0.24904631233979857,97.28874964735928
12,0.24462872502214836,97.55007498255357
13,0.24285878854805953,97.61837592243388
14,0.23981478831547173,97.83664196944275
15,0.23683943121280354,97.9925462887348
16,0.23452930012961182,98.12766336545457
17,0.23241612988384772,98.25832603305172
18,0.23196201503559982,98.23456918439769
19,0.22947807447219404,98.42759357971165
20,0.22790464284584244,98.51222735304162
21,0.22616568775471485,98.59686112637159
22,0.22551481809440532,98.61319395982123
23,0.2249070347063332,98.63843561151613
24,0.22286401046993048,98.74088702133662
25,0.22215332579301258,98.79137032472643
26,0.2204765354652586,98.93094181056883
27,0.21991085820696415,98.9205481892827
28,0.2194501301738259,98.96063787138637
29,0.21868859624352988,98.99775794740827
30,0.21902021901624502,98.98142511395864
31,0.2173113282247847,99.08981573594262
32,0.2170319058124923,99.0913005389835
33,0.21675912970743383,99.07496770553387
34,0.21570917748074067,99.18187352447698
35,0.21511594428727293,99.20711517617188
36,0.21540614188142174,99.18335832751785
37,0.21550172179441837,99.16257108494558
38,0.2145848402642864,99.205630373131
39,0.21399487258419572,99.2249328126624
40,0.21392400446668658,99.23829604003029
41,0.2128828312467226,99.30065776774711
42,0.2127938137697211,99.3199602072785
43,0.21277968065189354,99.2947185555836
44,0.2123810401013798,99.33480823768727
45,0.2121232552936128,99.33777784376902
46,0.2114126245865063,99.39271555628146
47,0.21155046686848666,99.3838067380362
48,0.2113113843134633,99.42389642013987
49,0.21107801668292836,99.4090483897311
50,0.21123582729959148,99.40162437452672
51,0.21107587255095075,99.41350279885373
52,0.21086928003474256,99.41647240493549
53,0.21059025881409363,99.42538122318075
54,0.21047582908792337,99.44616846575302
55,0.21031313532888182,99.45507728399828
56,0.20995576093570636,99.4847733448158
57,0.20994788118043026,99.46695570832529
58,0.20949909370613778,99.49368216306107
59,0.20941853441138733,99.50259098130633
60,0.20945430848915617,99.50704539042896
61,0.20970954909177403,99.48328854177494
62,0.20935815181981357,99.51149979955159
63,0.20905013259969243,99.52783263300124
64,0.20844454963530043,99.5619831029414
65,0.20853994866023437,99.56643751206403
66,0.20806001118979375,99.57831593639104
67,0.208581278478448,99.54861987557351
68,0.20844940965787248,99.56049829990052
69,0.20820466585793573,99.57683113335015
70,0.20834021253993562,99.57089192118666
71,0.20840384093004846,99.54565026949176
72,0.20805467394780094,99.5872247546363
73,0.2084460317239059,99.54861987557351
74,0.20791813012681495,99.5931639667998
75,0.20795258420238585,99.56643751206403
76,0.20816695608039368,99.56049829990052
77,0.20806442424124041,99.56643751206403
78,0.20774144021320795,99.59167916375893
79,0.20771102195256114,99.5872247546363
80,0.2078554916480941,99.58425514855455
