network:,distilbert_sst2,depth,16,Loss:CrossEntropy,Dataset:,sst2,Optimizer:,sgd,LearningRate:,0.0003,BatchSize:,32,EpochRange:,80
Epoch,Train_Loss,Train_Accuracy
1,0.4127438745844109,85.66422664033615
2,0.3399590702068211,91.31241740783085
3,0.314838725604524,93.13724034506822
4,0.298135980177945,94.16769365543661
5,0.28539139433739585,95.03036422218592
6,0.27649710479230044,95.66289031759938
7,0.26853197093106224,96.06378713863606
8,0.2630759371856046,96.38005018634279
9,0.25660508883820576,96.84776314421892
10,0.2518051251308935,97.13433013110811
11,0.24850131149388266,97.30508248080892
12,0.2443221442348317,97.59461907377987
13,0.24288917519417624,97.6495567862923
14,0.2384249810934633,97.87970125762817
15,0.23679006240571762,97.98512227353042
16,0.23465667199918608,98.08014966814652
17,0.2323609346944193,98.23753879047945
18,0.23015379177278125,98.35632303374958
19,0.22951892670996116,98.38007988240359
20,0.22760365837543425,98.50480333783723
21,0.22550304633987772,98.63843561151613
22,0.2247891827957647,98.67555568753805
23,0.22365218914178092,98.73346300613224
24,0.22289638835007675,98.77058308215415
25,0.22125368777335114,98.88936732542429
26,0.22044712157119198,98.90570015887393
27,0.21998993679350176,98.92500259840533
28,0.21909635752935025,98.95469865922286
29,0.218493977302327,99.00072755349002
30,0.21770585095089576,99.05121085687983
31,0.2171823820422211,99.06457408424772
32,0.2165726171111834,99.1106029785149
33,0.21566768820948384,99.19226714576311
34,0.21524254665521997,99.2130543883354
35,0.2153274594534038,99.15366226670032
36,0.21477421978024008,99.19820635792662
37,0.21515261385757964,99.13881423629155
38,0.21426891169893486,99.21008478225363
39,0.21361008339568158,99.29620335862448
40,0.21270895627218867,99.34817146505516
41,0.21268009137795826,99.33183863160552
42,0.21256723335264982,99.32144501031938
43,0.2117518758405699,99.37638272283182
44,0.21153240630009396,99.39123075324058
45,0.21164108732109116,99.39865476844497
46,0.21097078954805387,99.42983563230338
47,0.211214418663265,99.39123075324058
48,0.21058758320972643,99.44468366271214
49,0.21037113128535254,99.46992531440705
50,0.21064016142961814,99.43577484446688
51,0.20989757292061123,99.4981365721837
52,0.20972112329442258,99.50556058738809
53,0.20981684654880306,99.46844051136617
54,0.20983653727591461,99.46992531440705
55,0.2097908589803125,99.4847733448158
56,0.20980007274700174,99.48625814785669
57,0.20934457836977943,99.50853019346984
58,0.20960226824900882,99.49665176914283
59,0.2093331302288309,99.51001499651072
60,0.20905081331021996,99.5293174360421
61,0.2089966532807452,99.53377184516474
62,0.20891204273898925,99.51446940563335
63,0.20864305403481753,99.54268066341
64,0.2085915820049277,99.53971105732825
65,0.20854515927421224,99.53525664820562
66,0.20830839977128487,99.56495270902315
67,0.20844434997389832,99.56346790598226
68,0.20887796784664842,99.52634782996036
69,0.20817935534016255,99.58870955767718
70,0.2080306564756357,99.59464876984067
71,0.208245629107584,99.56643751206403
72,0.20868492524301072,99.53377184516474
73,0.2080018099583243,99.57089192118666
74,0.20787149237340533,99.59167916375893
75,0.20783967664575917,99.59019436071804
76,0.20783600044080594,99.60207278504507
77,0.20785400459007525,99.58870955767718
78,0.20816904971123873,99.5738615272684
79,0.20804679854607072,99.57980073943192
80,0.20761988015752508,99.61098160329033
