network:,distilbert_sst2,depth,16,Loss:CrossEntropy,Dataset:,sst2,Optimizer:,kfac,LearningRate:,0.0003,BatchSize:,32,EpochRange:,80
Epoch,Train_Loss,Train_Accuracy
1,0.4272954920337772,84.01758006800398
2,0.3074202962485175,93.62425574247575
3,0.27473994693110504,95.72376724227531
4,0.2589321882098984,96.71710047662178
5,0.24723589680823466,97.36744420852574
6,0.23931299617199886,97.8024914995026
7,0.2339044075184933,98.12766336545457
8,0.22895277168716785,98.41423035234376
9,0.22547682987397755,98.63695080847526
10,0.2220289252786908,98.76018946086802
11,0.2192594975445446,98.90866976495568
12,0.21741835479215318,99.0348780234302
13,0.21560789880446754,99.12693581196454
14,0.213857595399553,99.23384163090766
15,0.21233508755362232,99.29917296470623
16,0.2112588317051636,99.35411067721867
17,0.2102442059975622,99.39420035932234
18,0.20939459379523498,99.44468366271214
19,0.20862281841365288,99.47586452657055
20,0.20805200334116286,99.51149979955159
21,0.20710825685084291,99.56940711814578
22,0.2064401920716723,99.59613357288156
23,0.20575086585557942,99.64958648235312
24,0.20547874595377055,99.651071285394
25,0.20548234560710518,99.65552569451663
26,0.20531560091253132,99.65849530059837
27,0.20438886160946798,99.7015545887838
28,0.20407950161754942,99.72976584656045
29,0.20391145690461518,99.73718986176483
30,0.2039769924947032,99.72382663439694
31,0.2035376808988793,99.7654011195415
32,0.20364021039490462,99.74312907392834
33,0.20268678659497982,99.80400599860428
34,0.20297168580341793,99.79212757427727
35,0.2027763772605434,99.79806678644078
36,0.20218292907977614,99.82776284725831
37,0.20179775886750845,99.85151969591234
38,0.20195965497907153,99.83221725638094
39,0.20172745339802495,99.86488292328022
40,0.20132350942159774,99.87973095368899
41,0.20151463941695288,99.86191331719847
42,0.20138402114712994,99.87379174152548
43,0.20103529746203977,99.89012457497513
44,0.2010817875559143,99.89606378713863
45,0.20086974452057246,99.90497260538389
46,0.20076324575162557,99.90942701450652
47,0.2007815809048836,99.90348780234302
48,0.20071718927092336,99.90645740842477
49,0.20074256813582786,99.90942701450652
50,0.20045512012093197,99.92724465099704
51,0.20042852500980088,99.92575984795617
52,0.2003304410292247,99.92872945403792
53,0.20045380076291724,99.92279024187441
54,0.20048917151828277,99.92279024187441
55,0.20039848290259935,99.92872945403792
56,0.20039402698111364,99.92130543883354
57,0.2002516011656605,99.93466866620143
58,0.20019202075916345,99.93763827228318
59,0.2001975456212875,99.93169906011967
60,0.200121840678881,99.93763827228318
61,0.20020483129806022,99.93466866620143
62,0.2002943195030978,99.92724465099704
63,0.200140412488063,99.93912307532406
64,0.20013615835873927,99.94060787836493
65,0.2000764563573511,99.94357748444669
66,0.19999139517050174,99.95248630269195
67,0.2000040951718061,99.94506228748756
68,0.20006767846909385,99.94060787836493
69,0.1999855831442423,99.94803189356932
70,0.20002841979194425,99.94209268140581
71,0.200019205579282,99.94506228748756
72,0.2000174425984788,99.93912307532406
73,0.20001652357555624,99.93912307532406
74,0.19996786097732688,99.94357748444669
75,0.2000653755707299,99.9361534692423
76,0.1998926107220865,99.9554559087737
77,0.19988630759461193,99.9554559087737
78,0.1999462261972971,99.94357748444669
79,0.19995010610572517,99.94951669661019
80,0.19998559432188293,99.94803189356932
